arquivo	escopo	categoria	git_blob_base_70d6b726	bytes	revisao
adrs/0311-distribuicao-posts-respostas-conteudo-comunidades-admin.md	adrs	documentacao	9f7deb6ee2122263cfa384f50ffbb62d44422fb0	4574	inventariado_nao_revisado
adrs/0312-admin-patient-intent-analysis.md	adrs	documentacao	18cba32dec3f86e47b7ab5a4141a57cfe3091397	6608	inventariado_nao_revisado
adrs/0313-admin-dados-pessoais-nomes-exibicao.md	adrs	documentacao	f42b68bb7db8cb0c04dbdd95a0628aef39e57503	4639	inventariado_nao_revisado
adrs/0314-admin-patient-dashboard-intent-distribution.md	adrs	documentacao	b4fd5c8a17b506dddcc4fa7e03eef464c0b04aae	9711	inventariado_nao_revisado
adrs/0315-admin-labels-periodo-sem-prefixo.md	adrs	documentacao	7e3e4a9dffc9401e08a5034359e237058969858b	2479	inventariado_nao_revisado
adrs/0316-filtros-plano-blocos-dashboard-psicologos-admin.md	adrs	documentacao	5c3942decd8a4a4521c8e451ba34158d3690cd25	4025	inventariado_nao_revisado
adrs/0317-filtro-cortesia-dashboard-psicologos-admin.md	adrs	documentacao	67d9426121fcf0969edd2caa1e83e08030231aea	2140	inventariado_nao_revisado
adrs/0318-alertas-operacionais-cadastro-nao-confirmado.md	adrs	documentacao	ae577fd47ac0a09a34bacf4f3e8e6efd997a4e9a	2767	inventariado_nao_revisado
adrs/0320-admin-presets-relativos-periodo.md	adrs	documentacao	6f8ac8e08ba6fa86cde6537f2d7413ed033b7141	2606	inventariado_nao_revisado
adrs/0321-ordem-presets-periodo-admin.md	adrs	documentacao	f384741ad9062ee48f6880c66aab131f367d78a0	2544	inventariado_nao_revisado
adrs/0322-conversao-dashboard-psicologos-admin.md	adrs	documentacao	6a2df84b7bc554bda21b0043f3d586aa55324498	5476	inventariado_nao_revisado
adrs/0323-trafego-visao-geral-timeline.md	adrs	documentacao	71a783912c29a19ddeac8dc79a705c1a7972948b	11528	inventariado_nao_revisado
adrs/0324-canais-origem-trafego-admin.md	adrs	documentacao	d5fafe63c471cd26acaed30b7e5050bf74b40d7a	4207	inventariado_nao_revisado
adrs/0325-admin-patient-anonymous-conversion.md	adrs	documentacao	c18623648d65b65e35ce61ac6b207ddc78352de8	7260	inventariado_nao_revisado
adrs/0326-admin-graficos-donut.md	adrs	documentacao	38181a655e1de2c622fef5782e1ad22e90b2dfd6	969	inventariado_nao_revisado
adrs/0327-dashboard-admin-enxuto.md	adrs	documentacao	8f5f8f802fdcc18150a3d13dfbe2798d047107b8	2512	inventariado_nao_revisado
adrs/0328-dashboard-admin-periodos-atividade-comunidades.md	adrs	documentacao	4a797e2a2f165c48e8dd736f47aa895e4ceb7c1e	3646	inventariado_nao_revisado
adrs/0329-admin-psicologo-contadores-conversao-engajamento.md	adrs	documentacao	3f406aa6b690e40c6afec2edd56358f737180203	4804	inventariado_nao_revisado
adrs/0330-conversao-engajamento-dashboard-psicologos-admin.md	adrs	documentacao	7d69ab237a459ea8ad6c85864ab5834fe5d64449	3703	inventariado_nao_revisado
adrs/0331-colunas-conversao-engajamento-lista-psicologos-admin.md	adrs	documentacao	895b079bd283dfa7cff0f6d39836761028774c50	3251	inventariado_nao_revisado
adrs/0332-catalogo-especialidades-lista-admin-psicologos.md	adrs	documentacao	7dd765fe3169077d860bb7c5659bce1c5b922553	1986	inventariado_nao_revisado
adrs/0333-quadrantes-conversao-engajamento-lista-filtrada.md	adrs	documentacao	c5700d11b10298aaa7bf9da107489e1668dede57	3070	inventariado_nao_revisado
adrs/0334-filtros-administrativos-modal-lista-psicologos.md	adrs	documentacao	d37039865af392df2acf26b04250200cb429f5f5	2952	inventariado_nao_revisado
adrs/0335-conversao-engajamento-duas-colunas-dashboard-psicologos.md	adrs	documentacao	6137f5deda787a26d5ea3f2f07550a9d8d809c45	2426	inventariado_nao_revisado
adrs/0336-query-key-filtros-lista-psicologos-admin.md	adrs	documentacao	ab024244be5d83e3ef22f2b4818e6efb4a3fc576	1816	inventariado_nao_revisado
adrs/0337-detalhamento-engajamento-conversao-dashboard-psicologos.md	adrs	documentacao	1dadafb1466665d1d6128c301edde66cad46ea47	5708	inventariado_nao_revisado
adrs/0338-engajamento-comunitario-pacientes-e-sem-dados-insuficientes-psicologos.md	adrs	documentacao	c323dfa41acd993ed97b39a5fbd7e1c870718492	6947	inventariado_nao_revisado
adrs/0339-conversao-engajamento-categorias-nao-convertidas.md	adrs	documentacao	1399e644d64c0b4365adec26645feaaf454cbc78	4156	inventariado_nao_revisado
adrs/0340-engajamento-ponderado-admin.md	adrs	documentacao	063a3e85b46f5bc7352d5b2ce570a9b785c94c14	3358	inventariado_nao_revisado
adrs/0341-vocabulario-conversao-admin.md	adrs	documentacao	b8c5d5dddb735064ef01af414868834189c353c7	1999	inventariado_nao_revisado
adrs/0342-quadrantes-intencao-engajamento-lista-filtrada.md	adrs	documentacao	a30962516e9ef94bfc7ae87be803342274f78ffc	2905	inventariado_nao_revisado
adrs/0343-vocabulario-conversao-admin.md	adrs	documentacao	837100d635bd9ebc2ca85cd31820db9c27d89bb3	2727	inventariado_nao_revisado
adrs/0344-fluxos-intencao-conversao-admin.md	adrs	documentacao	019a526b47c9dd02409ac009b6e96d9def51773f	6843	inventariado_nao_revisado
adrs/0345-simplificacao-fluxo-intencao-conversao-admin.md	adrs	documentacao	acacdca004416181d583de3dc6159802000780df	2548	inventariado_nao_revisado
adrs/0346-refino-alinhamento-exemplo-fluxo-intencao-conversao-admin.md	adrs	documentacao	115eb926486e7aa9b92374c05d1984f10844261c	3061	inventariado_nao_revisado
adrs/0347-conversao-por-exposicao-admin-psicologos.md	adrs	documentacao	b0d87ea75b6c44d742b542465395ae0314b553fc	2769	inventariado_nao_revisado
adrs/0348-remocao-bloco-fluxo-intencao-dashboard-admin.md	adrs	documentacao	8afadca982e2bbe59d7c37483b433839a5e13318	1844	inventariado_nao_revisado
adrs/0349-conversao-bruta-percentis-admin-psicologos.md	adrs	documentacao	6dac7294bccad82c13f90aa17fc7aaf038a07b0a	3763	inventariado_nao_revisado
adrs/0350-paginas-por-tempo-medio-uso-admin.md	adrs	documentacao	2263fe58978b38851d3456a6f36a9fce9aa2d905	3379	inventariado_nao_revisado
adrs/0351-exposicao-ponderada-dashboard-psicologos-admin.md	adrs	documentacao	cdecea3aeeb02964ae9a78a73df5d66f32f7c3c4	2638	inventariado_nao_revisado
adrs/0352-visibilidade-engajamento-recebido-dashboard-psicologos-admin.md	adrs	documentacao	130af503c2121b29e3571cee6dfc656850d9cabe	3304	inventariado_nao_revisado
adrs/0353-qualidade-absoluta-conversao-perfil-admin.md	adrs	documentacao	a1c2ce27bf661c93900b1a82e2d150926a7afc1b	2419	inventariado_nao_revisado
adrs/0354-visibilidade-tempo-real-atencao-dashboard-psicologos-admin.md	adrs	documentacao	69620ace669bb9b027c2d9f10cbfaf45b5bc85b0	3948	inventariado_nao_revisado
adrs/0355-engajamento-favoritos-dashboard-psicologos-admin.md	adrs	documentacao	1c4a3ee580848204e13335bcb0cb3658f1f85796	3774	inventariado_nao_revisado
adrs/0356-tooltips-visibilidade-conversao-dashboard-psicologos-admin.md	adrs	documentacao	6643230a23390996d52fbe761815cb26f7036944	2727	inventariado_nao_revisado
adrs/0357-visibilidade-comunidade-video-dashboard-psicologos-admin.md	adrs	documentacao	6b2d268ac1bc282d691e244a42abaa6debacde17	3753	inventariado_nao_revisado
adrs/0358-ajuste-tamanho-graficos-matriz-dashboard-psicologos-admin.md	adrs	documentacao	067f9f4758d0b1f27d0ea01d4aa752236da9aeaf	2835	inventariado_nao_revisado
adrs/0359-tres-graficos-lado-a-lado-funil-psicologos-admin.md	adrs	documentacao	3aa188b9d300b1a2e112ec3afd6e4b074fc1fe3b	1906	inventariado_nao_revisado
adrs/0360-matrizes-conversao-engajamentos-favoritos-visibilidade-admin.md	adrs	documentacao	beb636e30f30dfe9b36027d5e51d0640d11f0778	3715	inventariado_nao_revisado
adrs/0361-remocao-cards-engajamento-favoritos-admin.md	adrs	documentacao	e7de0330b41bdf8ff040b84dec484823a23e5555	1933	inventariado_nao_revisado
adrs/0362-centralizacao-celulas-matriz-conversao-admin.md	adrs	documentacao	68c8f39074a4fe517457bc5ec6585618cdbf0d1e	1587	inventariado_nao_revisado
adrs/0363-distribuicao-cliques-whatsapp-dashboard-admin.md	adrs	documentacao	da691eb17cbe018560147848f2bc17a856e981e3	6603	inventariado_nao_revisado
adrs/0364-funil-comportamental-conversao-admin-psicologos.md	adrs	documentacao	1c04d52b08e65d0e2cf9f9cf43bfae14bc34a773	3810	inventariado_nao_revisado
adrs/0365-tooltips-funil-executivo-psicologos-admin.md	adrs	documentacao	b00255046293bc7b58d9fd63df01e3a3f68ea641	2344	inventariado_nao_revisado
adrs/0366-admin-next-route-group-manifest-sync.md	adrs	documentacao	944d51634257d70b1b62496540c7489dfcc16e6a	1849	inventariado_nao_revisado
adrs/0367-reorganizacao-estatisticas-psicologo-admin.md	adrs	documentacao	858a9af5160a29ba33190a1fbf6486d83935f263	7605	inventariado_nao_revisado
adrs/0368-seletor-global-periodo-estatisticas-psicologo-admin.md	adrs	documentacao	e156b12fc63a6717a3fc31e3b28f213df05aad0c	2763	inventariado_nao_revisado
adrs/0369-separacao-eixos-funil-psicologos-admin.md	adrs	documentacao	5d31371500b0dd510dd45bb89f5c46b2edfe9a68	3286	inventariado_nao_revisado
adrs/0370-visibilidade-temporal-contador-psicologo-admin.md	adrs	documentacao	b36ecba1beda6926f7af6dfc93285b6814dec651	3204	inventariado_nao_revisado
adrs/0371-eixo-direito-visibilidade-comparativos-scores-psicologo-admin.md	adrs	documentacao	8c31b9ab93e6e985c663d772f5daccddc9b48f82	2714	inventariado_nao_revisado
adrs/0372-bloco-visibilidade-estatisticas-psicologo-admin.md	adrs	documentacao	61442e5372a4158b1edc32448fa1d47192ed2dd2	2882	inventariado_nao_revisado
adrs/0373-formula-atividade-cobertura-video-psicologo-admin.md	adrs	documentacao	fdddee7df2bf473f341261a76e6848e22031166a	2843	inventariado_nao_revisado
adrs/0374-cobertura-visibilidade-atividade-engajamento-psicologo-admin.md	adrs	documentacao	9bc766d9f60e2c04fc86bc35e30be38b79c3fd8b	7112	inventariado_nao_revisado
adrs/0376-posicao-media-video-explorar-psicologo-admin.md	adrs	documentacao	d82a04f5e03c1803e149295e401a21f705c240a7	2133	inventariado_nao_revisado
adrs/0377-tag-resultado-titulo-visibilidade-psicologo-admin.md	adrs	documentacao	c8b636d05c23817687f5f9e2ec61d9bd8b42d9c0	1429	inventariado_nao_revisado
adrs/0378-origem-trafego-whatsapp-psicologos-admin.md	adrs	documentacao	f8a7ea94455f0fcdb95630c18838372ef9791a97	3670	inventariado_nao_revisado
adrs/0379-grupo-comunidades-tabela-trafego-whatsapp-admin.md	adrs	documentacao	e3f325203b68399679e5b6f66492cbb5233f468d	2746	inventariado_nao_revisado
adrs/0380-grupos-expansiveis-trafego-whatsapp-admin.md	adrs	documentacao	d20e59f77d9b8cd026d441c5c9a3a882be394c34	2661	inventariado_nao_revisado
adrs/0381-medias-reais-comunidades-trafego-whatsapp-admin.md	adrs	documentacao	7d1a69d601b25463863facf97ff6ac7b5eabcf60	3198	inventariado_nao_revisado
adrs/0382-copy-medias-engajamento-comunidades-trafego-whatsapp-admin.md	adrs	documentacao	c3b5ac6dd3cdc6b9d258a9436ac9c6f6dd841dcd	1934	inventariado_nao_revisado
adrs/0383-label-tempo-permanencia-comunidades-trafego-whatsapp-admin.md	adrs	documentacao	7f394a70ba9eecfb2249246339caa7d942602610	1845	inventariado_nao_revisado
adrs/0384-expansivo-perfil-medias-engajamento-trafego-whatsapp-admin.md	adrs	documentacao	7669d98abe68527c8ef8354c27c026d10d3e6cbe	2816	inventariado_nao_revisado
adrs/0385-medias-engajamento-video-apresentacao-trafego-whatsapp-admin.md	adrs	documentacao	dc3ed9a832d09278f924acdd7489bd828ff5bcfb	3226	inventariado_nao_revisado
adrs/0386-quantidade-considerada-titulos-trafego-whatsapp-admin.md	adrs	documentacao	b386beae7113d7a73b46afc2c5c85a5833d3dff7	4745	inventariado_nao_revisado
adrs/0387-donut-atividade-dashboard-psicologos-admin.md	adrs	documentacao	2402e2787776536278aa6287f7d17237a569e850	2809	inventariado_nao_revisado
adrs/0388-reposicionamento-matriz-dashboard-psicologos-admin.md	adrs	documentacao	5b2c5dc4d9b2ced49afc2661607bd51911a1b11a	2325	inventariado_nao_revisado
adrs/0389-tabela-comportamental-conversao-admin-psicologos.md	adrs	documentacao	89ff51995cc7c039686f29236dcc5a898c2ffd91	3277	inventariado_nao_revisado
adrs/0390-tags-tabela-comportamental-conversao-admin-psicologos.md	adrs	documentacao	ffb5a3edb0a269181a7bb993fb53e8fb8a7b7d15	4386	inventariado_nao_revisado
adrs/0391-matriz-expansivel-funil-comportamental-conversao-admin.md	adrs	documentacao	c35d4cd3efec96c995ba6c81085815f95b5ec712	2260	inventariado_nao_revisado
adrs/0392-ajustes-largura-copy-tabela-comportamental-conversao-admin.md	adrs	documentacao	3d5436698ffc631ab653dc053cceaef242c5a88b	1951	inventariado_nao_revisado
adrs/0393-eixos-independentes-matriz-cruzamento-dados-admin.md	adrs	documentacao	9b02b9ddca417087ca3ade36d7963826b07f41c6	2619	inventariado_nao_revisado
adrs/0394-eixos-adicionais-matriz-cruzamento-dados-admin.md	adrs	documentacao	5967aa64ac1a6ada7be0b2a5ba32d1053265483b	2704	inventariado_nao_revisado
adrs/0395-media-whatsapp-trafego-admin-psicologos.md	adrs	documentacao	c27172a2d3ec9fcdf3264a402366fb1a6dd37c9f	1934	inventariado_nao_revisado
adrs/0396-tags-medias-cores-tabela-comportamental-admin.md	adrs	documentacao	277e267003e2522f2ee91b4d286b871f4f6bb291	1994	inventariado_nao_revisado
adrs/0397-tags-perfil-tabela-comportamental-admin.md	adrs	documentacao	ae56ffc3d764b05b8da3dffe3058363a31d4c4e2	2070	inventariado_nao_revisado
adrs/0398-cobertura-dashboard-matriz-admin-psicologos.md	adrs	documentacao	8eba0618c659ee5555ca4f24cfe1ea5977bea505	2214	inventariado_nao_revisado
adrs/0399-refino-medias-autoria-whatsapp-trafego-admin.md	adrs	documentacao	62ec127b4af441c8ad6ba428572ce27104cd2a33	1546	inventariado_nao_revisado
adrs/0400-copy-tags-video-perfil-tabela-comportamental-admin.md	adrs	documentacao	6f8c6407c794cf974ff366aa4e08a0d2a7993dfe	4373	inventariado_nao_revisado
adrs/0401-layout-donuts-indicadores-admin-psicologos.md	adrs	documentacao	13f46bd25958ba363e360493931fe6a4d12ab7d7	2083	inventariado_nao_revisado
adrs/0402-range-posicao-video-tabela-comportamental-admin.md	adrs	documentacao	797be0fd0f5683431c9596681089f45d532bd7cd	2389	inventariado_nao_revisado
adrs/0403-meta-conversao-dashboard-matriz-admin.md	adrs	documentacao	1b21d4c816aba73b26d39c5d445c7bad22003d06	3499	inventariado_nao_revisado
adrs/0404-comunidades-analytics-psicologo.md	adrs	documentacao	58a1f6a26580de4316e16d5d42e655164bf25f00	6793	inventariado_nao_revisado
adrs/0405-visualizacao-admin-como-usuario-readonly.md	adrs	documentacao	94a53e7ef6c1128c9827be44bb9dfcb911aee210	2720	inventariado_nao_revisado
adrs/0406-preco-plano-profissional-2990.md	adrs	documentacao	1899dd3f86920e69d638bbae0c52073d3f97be1a	2856	inventariado_nao_revisado
adrs/0407-historico-abas-perfil-publico-psicologo.md	adrs	documentacao	21d621cce3c8032f71c85dbac3a7bd3d4c9e0d9e	2299	inventariado_nao_revisado
adrs/0408-visualizacao-readonly-plano-assinatura-admin.md	adrs	documentacao	92f23a6f52386d9d1769e815b7452e49f23a5308	2320	inventariado_nao_revisado
adrs/0409-miniaturas-video-seo-open-graph-posts.md	adrs	documentacao	9ca58c48e75b77b2cafc09fbdca2bac6e0706f7b	12015	inventariado_nao_revisado
adrs/0410-upload-imagem-open-graph-admin.md	adrs	documentacao	4db041f1abd8b92aada905cb13472180321bd5d8	2042	inventariado_nao_revisado
adrs/0411-whatsapp-cliques-formatos-posts-respostas-admin.md	adrs	documentacao	224c2cc12f7e5a097fd4826e4f01f1a0e0b0f362	3887	inventariado_nao_revisado
adrs/0412-rotas-publicas-pt-br-seo.md	adrs	documentacao	0106f49101501f6647f554b602e1e7b0c623138e	2641	inventariado_nao_revisado
adrs/0413-seo-respostas-comentarios-publicas.md	adrs	documentacao	56d191ed00a853a679c0952d197120d00617ce18	2348	inventariado_nao_revisado
adrs/0414-admin-seo-previa-open-graph.md	adrs	documentacao	53089f298265cd7bfa58e88f8314df77fc6f0fba	2399	inventariado_nao_revisado
adrs/0415-dockerfile-backend-producao.md	adrs	documentacao	a8ebd81bcc63fb3c29ba41e0fe5c5ae9603b76a2	3596	inventariado_nao_revisado
adrs/0416-homologacao-mercado-pago-card-payment-brick.md	adrs	documentacao	5e6e37dfc277a82ccc0fc6b61b7a28215e9c17bb	4489	inventariado_nao_revisado
adrs/0417-restauracao-sandbox-mercado-pago-conta-vendedora-teste.md	adrs	documentacao	c18dbb3c7b846b90bb4e3dd039e258c2f042f81a	6338	inventariado_nao_revisado
adrs/0418-auditoria-producao-seguranca-estabilidade.md	adrs	documentacao	c6620df930e308b617e862956060154592bbf58d	7141	inventariado_nao_revisado
adrs/0419-divisao-modular-features-complexas.md	adrs	documentacao	8bd23e4049a4794735237d08955b56298caf7fa6	3392	inventariado_nao_revisado
adrs/0420-swagger-compativel-runtime-compilado.md	adrs	documentacao	2004117b2d64480feb847bb446a8982da976a02f	3739	inventariado_nao_revisado
adrs/0421-guardrails-finais-auditoria-integral.md	adrs	documentacao	949bf820ac93dbc9c517b320df1f8b25c030b321	5233	inventariado_nao_revisado
adrs/0422-categorias-especialidades-setup-perfil.md	adrs	documentacao	f4040e03136e979f30673b202472607b38a0ee2e	3991	inventariado_nao_revisado
adrs/0423-hardening-code-review-pre-producao.md	adrs	documentacao	626b0ac9d5de86258cd44b787b3c72dc54fceed4	5208	inventariado_nao_revisado
adrs/0424-reset-total-banco-desenvolvimento.md	adrs	documentacao	b16b0ff39a423bc7ad3c2e6921615bf617d91f04	5859	inventariado_nao_revisado
adrs/0425-sincronizacao-local-assinatura-mercado-pago.md	adrs	documentacao	c42ca58ca1fa37495cc96cf47ed9a6a2e5f5ae8a	3044	inventariado_nao_revisado
adrs/0426-ajuste-sandbox-preapproval-plano-associado.md	adrs	documentacao	05e981a4ab54dba279dd2a961ee313f07e6c247c	2384	inventariado_nao_revisado
adrs/0427-fallback-sandbox-pending-preapproval.md	adrs	documentacao	a50badeebb8a5b13c6bc3b893b1760da308b5d90	3026	inventariado_nao_revisado
adrs/0428-retry-payer-email-sandbox-mercado-pago.md	adrs	documentacao	71d793fab40663366e6895e4b8b0533a0aabfe90	2161	inventariado_nao_revisado
adrs/0429-consulta-assinatura-mercado-pago-sem-scope-stage.md	adrs	documentacao	e98291928d2b738e8555d53b6855bf51392bf2f0	2135	inventariado_nao_revisado
adrs/0430-checkout-mercado-pago-sandbox-com-tunnel-sem-fallback.md	adrs	documentacao	deee0b132ed60d1bf45c07e1d051cd25e11a70e0	3462	inventariado_nao_revisado
adrs/0431-insistencia-controlada-atalho-notificacoes-psicologos.md	adrs	documentacao	0f4b3912c9e24e67431995a02667bbf5955aee39	6301	inventariado_nao_revisado
adrs/0432-suporte-ngrok-dev-tunnel.md	adrs	documentacao	9c8939991beb6d927771f890166e36e2be5f48bc	4279	inventariado_nao_revisado
adrs/0433-reconciliacao-assinatura-mercado-pago-webhook-e-entitlement.md	adrs	documentacao	a9029a0e5859d5098b91019b771599eada28a875	4052	inventariado_nao_revisado
adrs/0434-google-oauth-base-local-separada-de-tunnel.md	adrs	documentacao	20e772461c494ec50fb594a087fe5da1fcd0f0e5	1939	inventariado_nao_revisado
adrs/0435-admin-psicologo-comunidade-resumo-cobertura.md	adrs	documentacao	f6d74f0398c6db565483e7bdee8e76213f1353cc	8006	inventariado_nao_revisado
adrs/0436-central-moderacao-alertas-operacionais-admin.md	adrs	documentacao	e98a252865a19370176567b5c490016a2d99721a	34001	inventariado_nao_revisado
adrs/0437-admin-operating-system-analytics.md	adrs	documentacao	a1141d0c71ef31495e6c6af1b0b2181f012a7afa	3697	inventariado_nao_revisado
adrs/0438-seo-metadados-admin.md	adrs	documentacao	31fda6be4ee76bf6654b1b8b1d3f3b06adc8ed65	5465	inventariado_nao_revisado
adrs/0439-hardening-residual-auditoria-publicada.md	adrs	documentacao	92543db1e2ae697cd96d0ac713e8d258c9c8f4db	14208	inventariado_nao_revisado
adrs/0440-bloqueio-publicacao-paginas-legais.md	adrs	documentacao	815d0795fafa4dc3f0eb3be7b10307582ce03f3e	1510	lido_revisao_inicial
adrs/0441-versionamento-rastreavel-promocao-producao.md	adrs	documentacao	9490836e14fc758d6b86c14659540605c52763b3	5827	inventariado_nao_revisado
adrs/0442-bloqueio-zoom-mobile-frontend.md	adrs	documentacao	85adb001bcdbdd329719d56554689c228e773bc5	3093	inventariado_nao_revisado
adrs/0443-confirmacao-exclusao-conteudo-comunidade.md	adrs	documentacao	e22800a315abbc0a98c03492ce394095603b93f6	2820	inventariado_nao_revisado
adrs/0444-safe-area-ios-pwa-elementos-inferiores.md	adrs	documentacao	fe70e104d5e1fc51d630cdd0f1f137214856b39c	3757	inventariado_nao_revisado
adrs/0445-blocos-demanda-sugestoes-comunidades-admin.md	adrs	documentacao	326586654f1bad5fe56ad44ec5987a9b6e2a7146	4479	inventariado_nao_revisado
adrs/0446-sanitizacao-aliases-resposta-billing.md	adrs	documentacao	0b9971720b25e0d81b4edd3446a06720ae39c69a	2416	inventariado_nao_revisado
adrs/0447-captura-localizacao-cidade-prioritaria.md	adrs	documentacao	5d6eefe50bdec66b29de61fc8a45e74021b3410a	2140	inventariado_nao_revisado
adrs/0448-localizacao-declarada-paciente.md	adrs	documentacao	58abd298add616439283501991db9c009b5e771d	4052	inventariado_nao_revisado
adrs/0449-instalar-aplicativo-perfil.md	adrs	documentacao	277e6bce50ad37fff2db501702d9a50202ee56fa	3737	inventariado_nao_revisado
adrs/0450-permissao-nativa-direta-notificacoes.md	adrs	documentacao	8522c776b6fc674d46c9dd72dba032f683e9840b	4593	inventariado_nao_revisado
